"","isbn","year","isbndb","category"
"0380701340","0380701340",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380701340","Fiction"
"0451146425","0451146425",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451146425","Fiction"
"0380817446","0380817446",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380817446","Fiction"
"0345300203","0345300203",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345300203","Fiction"
"0553579835","0553579835",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553579835","Fiction"
"0345379330","0345379330",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345379330","Fiction"
"1576737330","1576737330",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1576737330","Religion"
"0590371258","0590371258",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590371258",NA
"0670813028","0670813028",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0670813028","Fiction"
"0451197410","0451197410",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451197410",NA
"0316601950","0316601950",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0316601950","Fiction"
"0445406518","0445406518",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0445406518",NA
"0061006629","0061006629",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061006629","Fiction"
"0553563696","0553563696",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553563696","Fiction"
"0553286390","0553286390",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553286390","Fiction"
"0345384687","0345384687",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345384687","Fiction"
"0345353749","0345353749",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345353749","Fiction"
"0345313151","0345313151",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345313151","Fiction"
"0345314255","0345314255",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345314255","Fiction"
"0061031429","0061031429",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061031429","Fiction"
"0060977337","0060977337",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060977337","Political Science"
"0553380168","0553380168",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553380168","Science"
"0671504398","0671504398",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671504398","Fiction"
"0553582925","0553582925",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553582925",NA
"0812522400","0812522400",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812522400","Fiction"
"014027944X","014027944X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:014027944X","Businessmen"
"0345316509","0345316509",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345316509","Fiction"
"0671732277","0671732277",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671732277","Fiction"
"0451406176","0451406176",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451406176","Great Britain"
"0688078028","0688078028",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0688078028","Fiction"
"0425077047","0425077047",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425077047","City and town life"
"0446602345","0446602345",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446602345","Fiction"
"0812564375","0812564375",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812564375","Fiction"
"0812543262","0812543262",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812543262","Fiction"
"0688147259","0688147259",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0688147259","Travel"
"0804109729","0804109729",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0804109729","Fiction"
"0553280643","0553280643",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553280643","Fiction"
"0312979975","0312979975",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312979975","Fiction"
"0440236525","0440236525",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440236525","Fiction"
"0312979983","0312979983",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312979983","Fiction"
"0425190927","0425190927",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425190927","Fiction"
"0440234808","0440234808",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440234808",NA
"0740723367","0740723367",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0740723367","Body, Mind & Spirit"
"0061091790","0061091790",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061091790","Fiction"
"0440236851","0440236851",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440236851","Fiction"
"0425151867","0425151867",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425151867","Fiction"
"0553256092","0553256092",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553256092","Fiction"
"0553293761","0553293761",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553293761","Fiction"
"067102096X","067102096X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:067102096X","Fiction"
"0446311774","0446311774",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446311774","Fiction"
"0553561367","0553561367",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553561367","Fiction"
"0312982518","0312982518",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312982518","Fiction"
"0425180050","0425180050",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425180050","Fiction"
"0312950586","0312950586",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312950586",NA
"0446609943","0446609943",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446609943","Fiction"
"0316153990","0316153990",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0316153990",NA
"0380725576","0380725576",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380725576","Fiction"
"042518286X","042518286X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:042518286X","Fiction"
"0553250426","0553250426",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553250426","Fiction"
"0446602698","0446602698",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446602698","Fiction"
"0671039903","0671039903",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671039903","Fiction"
"0373243286","0373243286",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373243286","Fiction"
"0425163865","0425163865",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425163865","Fiction"
"0553252828","0553252828",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553252828","Fiction"
"0345311809","0345311809",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345311809","Fiction"
"0440117437","0440117437",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440117437","Fiction"
"0446363251","0446363251",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446363251",NA
"0679785892","0679785892",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679785892","Biography & Autobiography"
"0743243307","0743243307",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743243307","Fiction"
"0440223806","0440223806",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440223806","Fiction"
"0380820048","0380820048",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380820048","Fiction"
"0446677507","0446677507",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446677507",NA
"1885171080","1885171080",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1885171080","Family & Relationships"
"0684852225","0684852225",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0684852225","Fiction"
"0156029987","0156029987",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0156029987","Fiction"
"0393319296","0393319296",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0393319296","Fiction"
"0679410325","0679410325",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679410325","Fiction"
"0449206211","0449206211",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449206211","Fiction"
"0671742760","0671742760",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671742760","Fiction"
"0671001809","0671001809",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671001809","History"
"0670858692","0670858692",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0670858692","Fiction"
"0786862572","0786862572",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0786862572","Humor"
"0446531316","0446531316",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446531316","Fiction"
"0380708353","0380708353",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380708353","Fiction"
"0515124621","0515124621",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0515124621","Fiction"
"0671870963","0671870963",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671870963","Fiction"
"0671744607","0671744607",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671744607","Fiction"
"051512219X","051512219X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:051512219X","Fiction"
"0671525743","0671525743",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671525743","Fiction"
"0380757478","0380757478",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380757478","Fiction"
"0061094595","0061094595",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061094595","Fiction"
"067101417X","067101417X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:067101417X","Fiction"
"0671742558","0671742558",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671742558","Fiction"
"0553575244","0553575244",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553575244","Fiction"
"0671737627","0671737627",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671737627","Fiction"
"0345396812","0345396812",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345396812","Social Science"
"0061099368","0061099368",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061099368","Fiction"
"0679425136","0679425136",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679425136","Fiction"
"0345442822","0345442822",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345442822","Fiction"
"0671638688","0671638688",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671638688","Biography & Autobiography"
"0836221362","0836221362",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836221362","Humor"
"0836217691","0836217691",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836217691","Humor"
"0836218833","0836218833",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836218833","Comics & Graphic Novels"
"0836218787","0836218787",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836218787","Comics & Graphic Novels"
"0836218620","0836218620",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836218620","Humor"
"0836220889","0836220889",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836220889","Humor"
"0394558235","0394558235",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0394558235",NA
"0140440046","0140440046",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140440046",NA
"0553210599","0553210599",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553210599","Fiction"
"0812509250","0812509250",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812509250","Fiction"
"0553278029","0553278029",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553278029","Fiction"
"0515133639","0515133639",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0515133639","Fiction"
"0345417976","0345417976",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345417976","Fiction"
"0451410823","0451410823",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451410823","Fiction"
"0440217466","0440217466",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440217466","Fiction"
"0786888067","0786888067",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0786888067","Fiction"
"0425176169","0425176169",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425176169","Fiction"
"0440223202","0440223202",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440223202","Fiction"
"0671829777","0671829777",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671829777","Fiction"
"0140042598","0140042598",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140042598","Fiction"
"0399149848","0399149848",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0399149848","Fiction"
"0425119920","0425119920",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425119920",NA
"0553566040","0553566040",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553566040","Fiction"
"0451456521","0451456521",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451456521","Fiction"
"0743431030","0743431030",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743431030","Fiction"
"0425104273","0425104273",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425104273","Fiction"
"0446358592","0446358592",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446358592",NA
"0446600466","0446600466",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446600466",NA
"0446600474","0446600474",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446600474",NA
"0446364800","0446364800",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446364800","Fiction"
"0679450408","0679450408",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679450408","Fiction"
"0061020699","0061020699",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061020699","Fiction"
"0061092819","0061092819",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061092819","Fiction"
"0373708130","0373708130",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373708130","Love stories, American"
"0441008615","0441008615",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0441008615","Fiction"
"0345434803","0345434803",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345434803",NA
"1551667894","1551667894",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551667894","Fiction"
"0425177009","0425177009",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425177009","Fiction"
"0449226182","0449226182",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449226182","Fiction"
"0451408845","0451408845",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451408845",NA
"0515090379","0515090379",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0515090379","Fiction"
"051510521X","051510521X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:051510521X","Fiction"
"0446354678","0446354678",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446354678","Fiction"
"0060934700","0060934700",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060934700","Fiction"
"0553265741","0553265741",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553265741","Fiction"
"014100018X","014100018X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:014100018X","Fiction"
"0441172695","0441172695",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0441172695","Fiction"
"0553560468","0553560468",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553560468","Fiction"
"0446356832","0446356832",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446356832","Fiction"
"0553280325","0553280325",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553280325",NA
"1551667959","1551667959",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551667959","Fiction"
"0375503269","0375503269",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0375503269","Fiction"
"0689711522","0689711522",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0689711522","Juvenile Fiction"
"0553297341","0553297341",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553297341","Fiction"
"0743260244","0743260244",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743260244","Political Science"
"0812502124","0812502124",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812502124","Fiction"
"0812533593","0812533593",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812533593",NA
"0812533534","0812533534",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812533534","Fiction"
"0440236061","0440236061",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440236061","Fiction"
"0743474325","0743474325",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743474325","Fiction"
